activity,alpha,beta,gamma,stamp,x,y,z
Resting,-0.4616115093231201,-0.2649020552635193,0.0979175940155983,1570376313247,-0.004202589392662048,0.013568282127380371,0.016641616821289062
Resting,0.238674134016037,0.01573675498366356,0.028850719332695007,1570376313296,-0.01077336072921753,0.04822266101837158,0.005626678466796875
Resting,0.16785873472690582,0.296375572681427,-0.041964683681726456,1570376313352,-0.010963834822177887,0.03879213333129883,0.004162788391113281
Resting,-0.25178807973861694,-0.1241455152630806,0.16873298585414886,1570376313416,-0.0064480602741241455,0.04391515254974365,-0.018522262573242188
Resting,0.09879185259342194,0.08567789196968079,0.0979175940155983,1570376313458,-0.006268434226512909,0.034574151039123535,0.0266571044921875
Resting,-0.5315526127815247,-0.1241455152630806,-0.32172924280166626,1570376313507,-0.024676308035850525,0.023276209831237793,0.015806198120117188
Resting,-0.601493775844574,-0.47385120391845703,-0.2509138286113739,1570376313561,0.017076000571250916,0.05143582820892334,-0.03372478485107422
Resting,-0.601493775844574,0.22556017339229584,0.0979175940155983,1570376313602,-0.003929391503334045,0.044448018074035645,0.040116310119628906
Resting,-0.11190582066774368,0.5053247213363647,-0.041964683681726456,1570376313651,-0.0050315335392951965,0.035379767417907715,-0.012728691101074219
Resting,-0.32172924280166626,0.08567789196968079,-0.041964683681726456,1570376313699,-0.008366890251636505,0.035629987716674805,-0.00165557861328125
Resting,0.37855640053749084,-0.40478432178497314,0.5193129181861877,1570376313741,-0.008654989302158356,0.04303872585296631,-0.03306293487548828
Resting,0.02797645516693592,0.15561902523040771,0.4484975337982178,1570376313951,0.010222941637039185,0.03264617919921875,0.022315025329589844
Resting,0.02797645516693592,0.5053247213363647,0.0979175940155983,1570376313994,-0.014763504266738892,0.043489933013916016,0.00774383544921875
Resting,-0.3916703760623932,-0.2649020552635193,0.028850719332695007,1570376314038,-0.009821027517318726,0.035137057304382324,0.01079559326171875
Resting,0.16785873472690582,0.01573675498366356,0.0979175940155983,1570376314142,-0.01965930312871933,0.0035744905471801758,0.0034618377685546875
Resting,-1.022014856338501,-0.47385120391845703,0.0979175940155983,1570376313847,0.007890589535236359,0.01863384246826172,-0.0014219284057617188
Resting,-0.25178807973861694,0.01573675498366356,-0.041964683681726456,1570376314089,-0.0012174099683761597,0.024452686309814453,-0.010580062866210938
Resting,0.658320963382721,0.6452069878578186,-0.041964683681726456,1570376313895,-0.010286122560501099,0.01159656047821045,-0.00508880615234375
Resting,0.02797645516693592,-0.19408665597438812,0.0979175940155983,1570376313187,-0.00891796499490738,0.03566694259643555,-0.0019006729125976562
Resting,-1.022014856338501,0.01573675498366356,-0.1818469613790512,1570376314234,-0.005254581570625305,0.0128861665725708,-0.01800823211669922
Resting,-0.951199471950531,-0.6137334704399109,-0.11103155463933945,1570376314995,-0.0032115280628204346,0.028996944427490234,0.022850990295410156
Resting,0.238674134016037,-0.05420438200235367,0.3086152672767639,1570376314950,-0.008118033409118652,0.02902090549468994,0.009886741638183594
Resting,-0.4616115093231201,-0.1241455152630806,0.4484975337982178,1570376314742,0.021375194191932678,0.04576146602630615,-0.002773284912109375
Resting,-0.8113172054290771,-0.47385120391845703,0.238674134016037,1570376314785,0.001074478030204773,0.012248992919921875,0.016249656677246094
Resting,-0.04109041765332222,-0.3339689373970032,0.238674134016037,1570376314651,0.0007813349366188049,0.007291197776794434,-0.009722709655761719
Resting,0.09879185259342194,0.15561902523040771,-0.11103155463933945,1570376314838,-0.0038409754633903503,0.0350722074508667,-0.019499778747558594
Resting,-0.8113172054290771,-0.6845488548278809,0.3794306814670563,1570376314901,-0.007346615195274353,0.019284844398498535,-0.007708549499511719
Resting,0.02797645516693592,-0.1241455152630806,0.238674134016037,1570376314701,-0.027719661593437195,0.0036134719848632812,0.04288959503173828
Resting,-0.7422503232955933,0.7850892543792725,-0.11103155463933945,1570376314276,-0.020469285547733307,0.013624429702758789,0.007856369018554688
Resting,-0.8113172054290771,0.08567789196968079,-0.11103155463933945,1570376314409,-0.0012217238545417786,0.02743363380432129,-0.005084037780761719
Resting,-0.4616115093231201,-0.19408665597438812,-0.041964683681726456,1570376314319,0.008818186819553375,0.0384674072265625,-0.012453079223632812
Resting,-1.0919560194015503,-0.2649020552635193,-0.11103155463933945,1570376314367,0.00040996819734573364,0.01342463493347168,0.014095306396484375
Resting,-0.11190582066774368,0.08567789196968079,0.028850719332695007,1570376314502,-0.008231140673160553,0.025586366653442383,0.020659446716308594
Resting,-0.4616115093231201,0.22556017339229584,0.028850719332695007,1570376314453,-0.008334755897521973,0.03096628189086914,-0.0021572113037109375
Resting,-0.601493775844574,-0.40478432178497314,0.238674134016037,1570376314550,0.01245872676372528,0.012563467025756836,0.026589393615722656
Resting,-0.04109041765332222,-0.2649020552635193,0.0979175940155983,1570376314601,0.019904233515262604,0.019154787063598633,-0.011785507202148438
Resting,-0.8113172054290771,0.43625783920288086,0.0979175940155983,1570376315160,-0.02432386577129364,0.024366259574890137,0.005381584167480469
Resting,-0.11190582066774368,-0.2649020552635193,0.0979175940155983,1570376315108,-0.008064664900302887,0.03361380100250244,0.03515911102294922
Resting,-0.3916703760623932,0.01573675498366356,-0.041964683681726456,1570376315061,-0.005349546670913696,0.0002913475036621094,4.673004150390625e-05
Resting,-0.25178807973861694,-0.2649020552635193,-0.11103155463933945,1570376315258,-0.0027025118470191956,0.03447592258453369,0.02542877197265625
Resting,-1.022014856338501,0.01573675498366356,0.238674134016037,1570376315832,-0.013726696372032166,0.022896528244018555,-0.013135910034179688
Resting,-0.32172924280166626,-0.2649020552635193,0.028850719332695007,1570376315774,-0.022487886250019073,0.016714811325073242,-0.006962776184082031
Resting,-0.6714349389076233,-0.19408665597438812,0.238674134016037,1570376315931,-0.01584067940711975,0.04083716869354248,-0.01876544952392578
Resting,-1.4416617155075073,-0.40478432178497314,0.028850719332695007,1570376315876,-0.004846140742301941,0.027259230613708496,0.0005102157592773438
Resting,0.44762328267097473,0.08567789196968079,0.3086152672767639,1570376315972,0.0018666237592697144,0.05436408519744873,-0.008976936340332031
Resting,0.02797645516693592,-0.2649020552635193,-0.11103155463933945,1570376315714,0.0017501339316368103,0.02717280387878418,0.017676353454589844
Resting,-0.11190582066774368,-0.40478432178497314,0.16873298585414886,1570376315301,-0.0032970458269119263,0.03557479381561279,2.956390380859375e-05
Resting,-0.6714349389076233,0.6452069878578186,-0.041964683681726456,1570376315438,-0.007301062345504761,0.04110002517700195,0.0036716461181640625
Resting,-0.951199471950531,-0.05420438200235367,0.0979175940155983,1570376315596,-0.024835199117660522,0.0056427717208862305,0.013134002685546875
Resting,-0.5315526127815247,-0.1241455152630806,-0.1818469613790512,1570376315387,0.016471154987812042,0.05568122863769531,-0.0023021697998046875
Resting,0.238674134016037,-0.05420438200235367,0.16873298585414886,1570376315548,-0.007184334099292755,0.026867032051086426,0.014035224914550781
Resting,-0.11190582066774368,0.22556017339229584,0.3086152672767639,1570376315659,0.005388759076595306,0.03077840805053711,-0.0068798065185546875
Resting,-0.7422503232955933,-0.6137334704399109,0.0979175940155983,1570376315343,-0.01422291249036789,0.03717637062072754,0.015070915222167969
Resting,-0.6714349389076233,-0.1241455152630806,0.238674134016037,1570376316023,-0.008208729326725006,0.05749356746673584,-0.029125213623046875
Resting,0.02797645516693592,0.01573675498366356,0.028850719332695007,1570376315494,-0.018344752490520477,0.03160202503204346,0.006564140319824219
Resting,-0.11190582066774368,-0.3339689373970032,0.16873298585414886,1570376316119,-0.007561512291431427,0.06267499923706055,-0.01621532440185547
Resting,0.02797645516693592,0.01573675498366356,0.3086152672767639,1570376316222,-0.011983036994934082,0.03814136981964111,-0.016684532165527344
Resting,-0.4616115093231201,-0.3339689373970032,0.0979175940155983,1570376316162,-0.009797662496566772,0.051595091819763184,-0.035645484924316406
Resting,-0.1818469613790512,-0.19408665597438812,0.3086152672767639,1570376316067,-0.01758594810962677,0.04201459884643555,0.028264999389648438
Resting,-1.0919560194015503,-0.40478432178497314,0.4484975337982178,1570376316264,-0.0243387371301651,0.04460155963897705,-0.022357940673828125
Resting,-0.11190582066774368,0.08567789196968079,0.3794306814670563,1570376316310,-0.0228654146194458,0.03301537036895752,0.010614395141601562
Resting,-0.11190582066774368,0.01573675498366356,0.16873298585414886,1570376316536,-0.011642731726169586,0.03125464916229248,-0.006127357482910156
Resting,-0.6714349389076233,0.08567789196968079,0.028850719332695007,1570376316586,-0.022184833884239197,0.04700660705566406,0.01287078857421875
Resting,-0.8821325898170471,-0.40478432178497314,-0.041964683681726456,1570376316679,-0.004334278404712677,0.04177653789520264,0.033344268798828125
Resting,-0.8113172054290771,0.08567789196968079,0.0979175940155983,1570376316636,-0.014388605952262878,0.04691195487976074,-0.008035659790039062
Resting,-0.25178807973861694,0.3654424548149109,0.028850719332695007,1570376317052,-0.023815184831619263,0.05114126205444336,0.023749351501464844
Resting,-0.11190582066774368,-0.2649020552635193,0.16873298585414886,1570376317004,-0.0054972171783447266,0.021424055099487305,-0.01480865478515625
Resting,-0.8113172054290771,-0.544666588306427,0.5883798003196716,1570376316950,-0.020896121859550476,0.02373194694519043,0.01620960235595703
Resting,-0.25178807973861694,-1.034254550933838,0.0979175940155983,1570376316909,-0.01866760104894638,0.05821025371551514,-0.0008401870727539062
Resting,-0.601493775844574,-0.19408665597438812,0.0979175940155983,1570376316862,-0.023409821093082428,0.05856764316558838,-0.011961936950683594
Resting,-1.2318382263183594,-0.6845488548278809,-0.11103155463933945,1570376316772,-0.02151475101709366,0.053711771965026855,0.008381843566894531
Resting,-0.8113172054290771,-0.19408665597438812,0.16873298585414886,1570376316817,-0.01003778725862503,0.035726308822631836,-0.000148773193359375
Resting,-0.8821325898170471,0.08567789196968079,0.16873298585414886,1570376316358,0.00871141254901886,0.04965388774871826,-0.0038166046142578125
Resting,-0.3916703760623932,0.3654424548149109,0.16873298585414886,1570376316731,-0.017065301537513733,0.05512070655822754,-0.020843505859375
Resting,-1.0919560194015503,-0.1241455152630806,0.16873298585414886,1570376316403,-0.03309748321771622,0.03534996509552002,0.013460159301757812
Resting,-0.25178807973861694,0.43625783920288086,0.16873298585414886,1570376316493,-0.02826838195323944,0.029586195945739746,0.014196395874023438
Resting,-0.25178807973861694,0.296375572681427,0.16873298585414886,1570376316451,-0.03265731781721115,0.02247166633605957,-0.024021148681640625
Resting,-0.5315526127815247,-0.894372284412384,0.3086152672767639,1570376317165,-0.009656086564064026,0.04493892192840576,-0.010068893432617188
Resting,-0.8821325898170471,0.7850892543792725,-0.2509138286113739,1570376317102,-0.016507454216480255,0.054477810859680176,-0.0057849884033203125
Resting,-0.25178807973861694,0.15561902523040771,0.16873298585414886,1570376317282,-0.020478352904319763,0.023650050163269043,-0.010975837707519531
Resting,0.238674134016037,-0.3339689373970032,0.028850719332695007,1570376317779,0.0028677433729171753,0.04870796203613281,-0.03403663635253906
Resting,-0.32172924280166626,-0.2649020552635193,-0.1818469613790512,1570376317832,-0.035222455859184265,0.03993034362792969,0.02880573272705078
Resting,-0.5315526127815247,-0.3339689373970032,0.0979175940155983,1570376317633,-0.012353092432022095,0.028990864753723145,-0.004673957824707031
Resting,-0.601493775844574,-0.40478432178497314,-0.041964683681726456,1570376317428,-0.024964772164821625,0.06364762783050537,-0.0060710906982421875
Resting,-1.2318382263183594,-0.6845488548278809,0.3086152672767639,1570376317679,-0.02126103639602661,0.04403078556060791,0.005082130432128906
Resting,-1.0919560194015503,0.22556017339229584,0.16873298585414886,1570376317729,-0.0033029839396476746,0.07773101329803467,-0.02067279815673828
Resting,-0.25178807973861694,-0.6845488548278809,0.238674134016037,1570376317477,-0.03267073631286621,0.07004046440124512,-0.0073604583740234375
Resting,-0.32172924280166626,0.01573675498366356,0.238674134016037,1570376317527,-0.012584947049617767,0.02556633949279785,0.020447731018066406
Resting,0.238674134016037,0.22556017339229584,0.028850719332695007,1570376317580,-0.04967339336872101,0.05401909351348877,0.012041091918945312
Resting,0.16785873472690582,-0.2649020552635193,0.238674134016037,1570376317979,-0.019008442759513855,0.03313398361206055,0.007861137390136719
Resting,-1.371720552444458,-0.19408665597438812,0.0979175940155983,1570376317889,-0.019803494215011597,0.023781895637512207,0.010012626647949219
Resting,-0.32172924280166626,-1.1041957139968872,-0.041964683681726456,1570376317385,-0.010156169533729553,0.0344998836517334,0.01416015625
Resting,-0.951199471950531,-0.47385120391845703,0.238674134016037,1570376317325,-0.00533844530582428,0.037429213523864746,-0.011277198791503906
Resting,-0.5315526127815247,-0.1241455152630806,0.238674134016037,1570376317937,-0.017185285687446594,0.030005335807800293,0.010953903198242188
Resting,-0.601493775844574,-0.6137334704399109,0.16873298585414886,1570376318215,-0.028435558080673218,0.03613698482513428,-0.008007049560546875
Resting,-0.8113172054290771,-0.6845488548278809,0.0979175940155983,1570376318051,-0.03917703777551651,0.04096066951751709,0.011113166809082031
Resting,-1.3017793893814087,-0.40478432178497314,-0.11103155463933945,1570376318164,-0.003491617739200592,0.04684650897979736,0.0116424560546875
Resting,-0.04109041765332222,-0.40478432178497314,0.0979175940155983,1570376318107,-0.027000240981578827,0.05753159523010254,0.004780769348144531
Resting,-0.3916703760623932,0.01573675498366356,0.16873298585414886,1570376318259,-0.030809983611106873,0.03123009204864502,-0.010046005249023438
Resting,0.37855640053749084,0.3654424548149109,0.3086152672767639,1570376318867,-0.015317246317863464,0.03271043300628662,0.005051612854003906
Resting,-0.25178807973861694,0.01573675498366356,0.3794306814670563,1570376318907,-0.026179537177085876,0.0363239049911499,0.005764961242675781
Resting,-0.6714349389076233,0.9249715209007263,0.238674134016037,1570376318956,-0.01617330312728882,0.0383913516998291,0.013045310974121094
Resting,-0.4616115093231201,-0.1241455152630806,0.0979175940155983,1570376318554,-0.016853109002113342,0.05791330337524414,-0.024677276611328125
Resting,0.16785873472690582,0.15561902523040771,0.238674134016037,1570376318351,-0.019580498337745667,0.027825593948364258,0.046715736389160156
Resting,-0.3916703760623932,-0.6137334704399109,0.0979175940155983,1570376318308,-0.021703258156776428,0.03299844264984131,-0.0050868988037109375
Resting,-0.5315526127815247,-0.47385120391845703,0.16873298585414886,1570376318603,-0.04029622673988342,0.03609621524810791,-0.016910552978515625
Resting,-0.6714349389076233,-0.47385120391845703,0.3794306814670563,1570376318402,-0.041939474642276764,0.03869986534118652,0.010668754577636719
Resting,-0.601493775844574,-0.19408665597438812,-0.041964683681726456,1570376318455,-0.012078054249286652,0.04125642776489258,-0.018728256225585938
Resting,-0.32172924280166626,-0.05420438200235367,0.028850719332695007,1570376318508,-0.03274364769458771,0.048233747482299805,0.02836132049560547
Resting,-0.5315526127815247,0.6452069878578186,0.3086152672767639,1570376318716,-0.044901907444000244,0.06377232074737549,0.02695941925048828
Resting,-0.601493775844574,-0.3339689373970032,-0.041964683681726456,1570376318761,-0.010955430567264557,0.05383872985839844,0.02126312255859375
Resting,-0.6714349389076233,-0.19408665597438812,0.238674134016037,1570376318650,-0.03051333874464035,0.056443214416503906,-0.013507843017578125
Resting,-0.32172924280166626,0.15561902523040771,0.028850719332695007,1570376318817,-0.03311770409345627,0.03678011894226074,-0.016579627990722656
Resting,-0.04109041765332222,-0.3339689373970032,-0.041964683681726456,1570376319014,-0.032133325934410095,0.06158149242401123,-0.028163909912109375
Resting,-0.5315526127815247,-0.3339689373970032,0.3794306814670563,1570376319163,-0.018012337386608124,0.05014503002166748,0.009708404541015625
Resting,-0.04109041765332222,-0.6845488548278809,0.3086152672767639,1570376319116,-0.03616565465927124,0.025645852088928223,-0.008879661560058594
Resting,-0.7422503232955933,-0.6137334704399109,0.0979175940155983,1570376319059,0.0062611401081085205,0.05251932144165039,0.011775016784667969
Resting,0.44762328267097473,0.08567789196968079,0.5193129181861877,1570376319233,-0.018360808491706848,0.02037632465362549,-0.013673782348632812
Resting,-0.6714349389076233,-0.7536157369613647,0.3794306814670563,1570376319637,-0.02383308857679367,0.026714682579040527,-2.6702880859375e-05
Resting,-0.7422503232955933,-0.05420438200235367,-0.11103155463933945,1570376319440,-0.0178130641579628,0.0547868013381958,-0.0002288818359375
Resting,-0.3916703760623932,0.01573675498366356,0.028850719332695007,1570376319587,-0.03555930405855179,0.04698789119720459,0.005237579345703125
Resting,-0.8113172054290771,-0.40478432178497314,-0.11103155463933945,1570376319280,-0.03487708419561386,0.015635013580322266,-0.0034961700439453125
Resting,-1.022014856338501,-0.2649020552635193,0.028850719332695007,1570376319343,-0.025056466460227966,0.03850245475769043,0.0033349990844726562
Resting,-0.1818469613790512,0.296375572681427,0.238674134016037,1570376320154,-0.016117773950099945,0.05630135536193848,-0.015339851379394531
Resting,-0.7422503232955933,0.08567789196968079,0.0979175940155983,1570376319490,-0.03325936198234558,0.05280435085296631,0.0024957656860351562
Resting,-0.6714349389076233,-1.1741368770599365,-0.041964683681726456,1570376319541,-0.0188741534948349,0.04838752746582031,0.0011301040649414062
Resting,0.3077410161495209,-0.05420438200235367,0.238674134016037,1570376320202,-0.039047516882419586,0.04763925075531006,0.0034275054931640625
Resting,-0.8821325898170471,-0.40478432178497314,0.0979175940155983,1570376320062,-0.04246417433023453,0.07794320583343506,0.000396728515625
Resting,-1.022014856338501,0.15561902523040771,0.16873298585414886,1570376319393,0.005224891006946564,0.05600440502166748,-0.02225971221923828
Resting,-0.11190582066774368,0.01573675498366356,0.238674134016037,1570376319915,-0.030738838016986847,0.06812572479248047,0.005768775939941406
Resting,-1.2318382263183594,-0.2649020552635193,0.0979175940155983,1570376319966,-0.022981591522693634,0.048662781715393066,0.012681961059570312
Resting,-1.3017793893814087,-0.19408665597438812,0.3086152672767639,1570376319683,-0.028005585074424744,0.06137990951538086,0.004946708679199219
Resting,-1.3017793893814087,0.08567789196968079,0.16873298585414886,1570376319724,-0.005669303238391876,0.033738017082214355,0.012866973876953125
Resting,-0.1818469613790512,-0.05420438200235367,0.0979175940155983,1570376320104,-0.025540903210639954,0.027329564094543457,-0.02554035186767578
Resting,-0.6714349389076233,-0.40478432178497314,0.3086152672767639,1570376319814,-0.009351633489131927,0.05929005146026611,0.011897087097167969
Resting,-0.601493775844574,-0.3339689373970032,0.16873298585414886,1570376319770,-0.05042930692434311,0.06372392177581787,0.004626274108886719
Resting,-0.601493775844574,0.08567789196968079,0.238674134016037,1570376319863,-0.0033871233463287354,0.09287393093109131,0.025343894958496094
Resting,-0.32172924280166626,0.296375572681427,0.3086152672767639,1570376320016,0.0005788505077362061,0.06386792659759521,-0.0012912750244140625
Resting,-0.8113172054290771,-0.3339689373970032,0.238674134016037,1570376320307,-0.04152926802635193,0.03646528720855713,-4.76837158203125e-05
Resting,-0.8113172054290771,-0.8244311809539795,0.238674134016037,1570376320601,-0.04261165112257004,0.029323577880859375,-0.030173301696777344
Resting,-0.601493775844574,-0.47385120391845703,0.238674134016037,1570376320559,-0.013303175568580627,0.04554104804992676,-0.029313087463378906
Resting,-0.25178807973861694,-0.05420438200235367,0.3086152672767639,1570376320408,-0.027361154556274414,0.04104268550872803,-0.01596546173095703
Resting,-0.8113172054290771,0.08567789196968079,0.3794306814670563,1570376320353,-0.006411746144294739,0.06704974174499512,0.005890846252441406
Resting,-0.601493775844574,-0.3339689373970032,0.3086152672767639,1570376320464,-0.015205740928649902,0.038905978202819824,-0.0011510848999023438
Resting,-0.601493775844574,-1.034254550933838,0.238674134016037,1570376320509,-0.017180651426315308,0.040213942527770996,-0.03702735900878906
Resting,-0.7422503232955933,0.08567789196968079,0.5193129181861877,1570376321071,-0.011240832507610321,0.04430079460144043,-0.00612640380859375
Resting,-1.0919560194015503,-0.7536157369613647,0.16873298585414886,1570376321017,-0.022028326988220215,0.05347847938537598,-0.019418716430664062
Resting,-1.4416617155075073,-0.40478432178497314,0.028850719332695007,1570376320659,-0.03146609663963318,0.04921603202819824,0.0042476654052734375
Resting,-0.3916703760623932,-0.40478432178497314,0.16873298585414886,1570376320744,-0.01546076312661171,0.05623328685760498,-0.014210700988769531
Resting,-0.32172924280166626,-0.05420438200235367,0.0979175940155983,1570376320794,-0.01208154484629631,0.05386555194854736,0.0040302276611328125
Resting,-1.022014856338501,-1.1041957139968872,0.16873298585414886,1570376320702,-0.03236491233110428,0.05647015571594238,-0.015267372131347656
Resting,0.09879185259342194,-0.19408665597438812,0.0979175940155983,1570376320971,-0.039126355201005936,0.048155903816223145,-0.01905536651611328
Resting,0.02797645516693592,0.01573675498366356,0.0979175940155983,1570376320887,-0.007212892174720764,0.05294215679168701,0.00112152099609375
Resting,-0.7422503232955933,0.01573675498366356,0.16873298585414886,1570376320840,-0.021311461925506592,0.038393616676330566,-0.006461143493652344
Resting,-0.25178807973861694,-0.2649020552635193,0.3794306814670563,1570376320929,-0.051785774528980255,0.062061190605163574,-0.018426895141601562
Resting,-0.1818469613790512,-0.6845488548278809,0.3794306814670563,1570376321121,-0.02980412170290947,0.06893277168273926,-0.02039623260498047
Resting,-0.25178807973861694,-0.3339689373970032,0.6591952443122864,1570376321185,-0.03518091142177582,0.05069172382354736,-0.008784294128417969
Resting,-0.601493775844574,-0.19408665597438812,-0.041964683681726456,1570376321226,-0.02018139138817787,0.0795586109161377,-0.0020074844360351562
Resting,-0.6714349389076233,-0.40478432178497314,0.238674134016037,1570376321651,-0.0372466966509819,0.03616678714752197,-0.0005636215209960938
Resting,-0.601493775844574,-0.6845488548278809,0.3086152672767639,1570376321542,-0.04280485212802887,0.05013537406921387,-0.009673118591308594
Resting,0.3077410161495209,0.08567789196968079,0.16873298585414886,1570376321332,-0.044711485505104065,0.0552217960357666,-0.0051784515380859375
Resting,-0.1818469613790512,0.08567789196968079,0.238674134016037,1570376321389,-0.022803667932748795,0.037326812744140625,0.020295143127441406
Resting,0.238674134016037,-0.1241455152630806,0.3794306814670563,1570376321441,-0.0318915992975235,0.05948948860168457,0.0001163482666015625
Resting,-0.601493775844574,-0.1241455152630806,0.4484975337982178,1570376321489,-0.021813049912452698,0.04794108867645264,-0.009058952331542969
Resting,-0.8821325898170471,-1.034254550933838,0.238674134016037,1570376321603,-0.02914992719888687,0.047893404960632324,-0.021119117736816406
Resting,-0.25178807973861694,-0.2649020552635193,-0.041964683681726456,1570376321986,-0.05032551288604736,0.03453683853149414,-0.006794929504394531
Resting,-1.2318382263183594,-0.47385120391845703,0.3086152672767639,1570376322087,-0.03632573038339615,0.04127991199493408,0.004862785339355469
Resting,-1.0919560194015503,-0.2649020552635193,0.3794306814670563,1570376322036,-0.02320731431245804,0.08142495155334473,-0.013156890869140625
Resting,-0.8821325898170471,-0.2649020552635193,-0.041964683681726456,1570376322239,-0.021071530878543854,0.03586912155151367,-0.02518463134765625
Resting,-0.5315526127815247,-0.2649020552635193,0.028850719332695007,1570376321701,-0.034194834530353546,0.07021856307983398,-0.02435588836669922
Resting,0.3077410161495209,-0.47385120391845703,0.16873298585414886,1570376321742,-0.04325208067893982,0.05906343460083008,-0.02302265167236328
Resting,-0.04109041765332222,-0.05420438200235367,0.238674134016037,1570376322287,-0.032302431762218475,0.04857683181762695,-0.0111083984375
Resting,-0.4616115093231201,-0.7536157369613647,0.028850719332695007,1570376321784,-0.01746901497244835,0.07360637187957764,-0.05226325988769531
Resting,0.09879185259342194,0.296375572681427,0.238674134016037,1570376322192,-0.01545710489153862,0.06368231773376465,-0.028997421264648438
Resting,-0.8113172054290771,-0.9643134474754333,0.028850719332695007,1570376321834,-0.03772739693522453,0.05830800533294678,-0.016103744506835938
Resting,-0.951199471950531,0.01573675498366356,0.3086152672767639,1570376321879,-0.02499403804540634,0.06712484359741211,0.007575035095214844
Resting,-0.601493775844574,-0.40478432178497314,0.0979175940155983,1570376321941,-0.020788583904504776,0.04646778106689453,-0.008792877197265625
Resting,-0.7422503232955933,-0.544666588306427,0.16873298585414886,1570376322141,-0.035820115357637405,0.0329819917678833,-0.015438079833984375
Resting,-0.5315526127815247,-0.2649020552635193,-0.11103155463933945,1570376322516,-0.03130393847823143,0.03735995292663574,-0.0037240982055664062
Resting,-0.6714349389076233,-0.05420438200235367,0.0979175940155983,1570376322474,-0.057577092200517654,0.04223489761352539,-0.014338493347167969
Resting,-1.5116028785705566,-0.47385120391845703,0.16873298585414886,1570376322423,-0.03024948760867119,0.09012317657470703,-0.019121170043945312
Resting,-0.32172924280166626,-0.47385120391845703,0.4484975337982178,1570376322377,-0.037271056324243546,0.03877103328704834,-0.007172584533691406
Resting,-1.022014856338501,-0.6137334704399109,0.028850719332695007,1570376322328,-0.02003149688243866,0.06836223602294922,-0.04509544372558594
Resting,0.5184386968612671,0.15561902523040771,0.3086152672767639,1570376322558,-0.04496759921312332,0.07703816890716553,-0.0059356689453125
Resting,-0.951199471950531,-0.1241455152630806,-0.041964683681726456,1570376323226,-0.04472342133522034,0.03335583209991455,0.0016880035400390625
Resting,-1.022014856338501,0.01573675498366356,-0.041964683681726456,1570376322606,-0.032361745834350586,0.05870842933654785,-0.026214599609375
Resting,-0.8113172054290771,-0.8244311809539795,0.3086152672767639,1570376322746,-0.04750625044107437,0.05494558811187744,-0.0050811767578125
Resting,0.3077410161495209,-0.6845488548278809,-0.041964683681726456,1570376322793,-0.040979452431201935,0.06273782253265381,0.03281879425048828
Resting,0.37855640053749084,-0.40478432178497314,0.028850719332695007,1570376322648,-0.014421515166759491,0.07811355590820312,-0.02019500732421875
Resting,-1.0919560194015503,-0.40478432178497314,-0.041964683681726456,1570376323046,-0.024151161313056946,0.04767167568206787,-0.011624336242675781
Resting,0.44762328267097473,0.296375572681427,0.238674134016037,1570376322697,-0.031211212277412415,0.06734144687652588,-0.008968353271484375
Resting,-0.8113172054290771,-0.40478432178497314,0.028850719332695007,1570376323087,-0.03534264862537384,0.07544708251953125,-0.015481948852539062
Resting,-0.4616115093231201,-0.40478432178497314,0.0979175940155983,1570376322911,-0.03202709183096886,0.06858837604522705,-0.019639968872070312
Resting,-0.3916703760623932,-0.2649020552635193,0.16873298585414886,1570376322834,-0.021822340786457062,0.059096336364746094,0.008588790893554688
Resting,-0.601493775844574,-0.47385120391845703,0.16873298585414886,1570376323177,-0.008429329842329025,0.0696948766708374,0.006402015686035156
Resting,-1.0919560194015503,-0.8244311809539795,0.028850719332695007,1570376323000,-0.020990632474422455,0.049247026443481445,0.011017799377441406
Resting,-0.11190582066774368,-1.034254550933838,0.5193129181861877,1570376322955,-0.03686315193772316,0.04770708084106445,-0.006565093994140625
Resting,-0.5315526127815247,-0.1241455152630806,0.3086152672767639,1570376323136,-0.03437471017241478,0.028901100158691406,-0.022150039672851562
Resting,-1.022014856338501,-0.8244311809539795,0.3086152672767639,1570376323515,-0.01704202964901924,0.044600844383239746,0.003912925720214844
Resting,-0.04109041765332222,-0.1241455152630806,0.16873298585414886,1570376323877,-0.049892786890268326,0.053794264793395996,0.008858680725097656
Resting,-0.3916703760623932,-0.40478432178497314,0.238674134016037,1570376323832,-0.03358279913663864,0.06505334377288818,0.01691722869873047
Resting,-0.7422503232955933,-0.40478432178497314,0.16873298585414886,1570376323692,-0.03959322348237038,0.06513583660125732,-0.04107666015625
Resting,-1.022014856338501,-0.47385120391845703,0.238674134016037,1570376323642,-0.018497224897146225,0.07087862491607666,0.020829200744628906
Resting,-0.601493775844574,-0.47385120391845703,0.0979175940155983,1570376323782,-0.008814748376607895,0.06393194198608398,0.00665283203125
Resting,-0.601493775844574,0.15561902523040771,0.3794306814670563,1570376323557,-0.03219633549451828,0.08086168766021729,0.006619453430175781
Resting,-0.04109041765332222,-0.6137334704399109,0.3794306814670563,1570376323736,-0.022577203810214996,0.03573024272918701,0.029229164123535156
Resting,-0.951199471950531,-0.6137334704399109,0.0979175940155983,1570376323601,-0.03959206864237785,0.05637800693511963,-0.02978992462158203
Resting,-0.8821325898170471,0.22556017339229584,0.3794306814670563,1570376323368,-0.022177640348672867,0.035085201263427734,0.00034809112548828125
